user_id,day_of_week_pst,categorized_created_at_pst,total_posts,followers,followings,likes_count,comments_count,video_view_count,video_duration,day_time_group,EPF,log_EPF
1028231,7,Afternoon,203.0,2197.0,225.0,21.0,0.0,439.0,26.6,7_Afternoon,9.558488848429677,2.35693016656366
1028252,2,Evening,78.0,110.0,97.0,6.0,1.0,88.0,7.766,2_Evening,63.63636363636363,4.16877715700487
1028252,3,Morning,78.0,110.0,97.0,1.0,0.0,103.0,18.666,3_Morning,9.09090909090909,2.3116349285139637
1028252,4,Afternoon,78.0,110.0,97.0,4.0,0.0,199.0,5.666,4_Afternoon,36.36363636363636,3.620697941697864
1028252,5,Morning,78.0,110.0,97.0,1.0,0.0,84.0,12.866,5_Morning,9.09090909090909,2.3116349285139637
1028252,5,Evening,78.0,110.0,97.0,3.0,0.0,100.0,19.601,5_Evening,27.27272727272727,3.3418976393808633
1028252,7,Afternoon,78.0,110.0,97.0,2.0,0.0,88.0,38.133,7_Afternoon,18.18181818181818,2.953962860677696
1028252,7,Evening,78.0,110.0,97.0,1.0,0.0,89.0,26.133,7_Evening,9.09090909090909,2.3116349285139637
1028295,1,Afternoon,12.0,332.0,232.0,25.0,0.0,311.0,86.981,1_Afternoon,75.30120481927712,4.334688728719833
1028295,7,Evening,12.0,332.0,232.0,39.0,1.0,551.0,60.0,7_Evening,120.48192771084338,4.799765508596617
1028311,1,Afternoon,198.0,937.0,974.0,17.0,4.5,163.5,60.0165,1_Afternoon,22.94557097118463,3.1757833786213547
1028311,1,Evening,198.0,937.0,974.0,33.0,4.0,754.0,57.166,1_Evening,39.48772678762007,3.7009988859049168
1028311,2,Afternoon,198.0,937.0,974.0,30.0,1.0,314.0,14.5,2_Afternoon,33.084311632870865,3.5288372090077886
1028311,3,Evening,198.0,937.0,974.0,38.5,3.5,311.5,30.583,3_Evening,44.823906083244395,3.8248059218258756
1028311,4,Evening,198.0,937.0,974.0,22.0,4.333333333333333,457.3333333333333,30.48,4_Evening,28.103877623621486,3.370871416971073
1028311,5,Evening,198.0,937.0,974.0,18.0,5.0,228.0,59.6,5_Evening,24.54642475987193,3.2404973757379683
1028311,6,Morning,198.0,937.0,974.0,36.0,6.5,538.0,22.483,6_Morning,45.35752401280683,3.836383609211109
1028343,1,Morning,544.0,4734.0,496.0,26.0,2.0,547.0,62.08,1_Morning,5.914659907055344,1.9336437819919
1028343,1,Evening,544.0,4734.0,496.0,10.0,4.0,237.0,9.467,1_Evening,2.957329953527672,1.3755695436951465
1028343,2,Morning,544.0,4734.0,496.0,16.5,4.0,620.0,58.7975,2_Morning,4.330376003379805,1.6734217804137572
1028343,2,Afternoon,544.0,4734.0,496.0,13.0,0.0,292.0,59.8,2_Afternoon,2.746092099704267,1.3207131898660232
1028343,2,Evening,544.0,4734.0,496.0,11.0,0.5,274.5,22.2335,2_Evening,2.4292353189691593,1.2323372972471918
1028343,3,Morning,544.0,4734.0,496.0,12.0,0.0,339.0,38.4,3_Morning,2.5348542458808616,1.2626720667816147
1028343,4,Morning,544.0,4734.0,496.0,7.5,0.5,379.5,40.405,4_Morning,1.6899028305872412,0.9895050705030414
1028343,6,Morning,544.0,4734.0,496.0,16.0,2.0,1305.0,89.629,6_Morning,3.802281368821293,1.5690910901727266
1028343,7,Morning,544.0,4734.0,496.0,22.0,0.0,440.0,80.299,7_Morning,4.647232784114913,1.7311656524574892
1028378,1,Afternoon,385.0,1082.0,1541.0,7.0,0.0,76.0,87.066,1_Afternoon,6.469500924214418,2.010828186231992
1028378,1,Evening,385.0,1082.0,1541.0,10.0,0.0,74.0,45.716,1_Evening,9.24214417744917,2.3265109900208683
1028378,2,Morning,385.0,1082.0,1541.0,9.5,0.0,159.0,36.933,2_Morning,8.78003696857671,2.28034326405765
1028378,2,Afternoon,385.0,1082.0,1541.0,9.333333333333334,0.6666666666666666,119.0,62.333,2_Afternoon,9.24214417744917,2.3265109900208683
1028378,2,Evening,385.0,1082.0,1541.0,14.0,0.5,288.0,19.1545,2_Evening,13.401109057301294,2.6673052214843764
1028378,3,Morning,385.0,1082.0,1541.0,6.0,0.0,73.0,71.033,3_Morning,5.545286506469501,1.8787451732654223
1028378,3,Evening,385.0,1082.0,1541.0,3.0,0.0,428.0,76.933,3_Evening,2.7726432532347505,1.3277758839633633
1028378,4,Morning,385.0,1082.0,1541.0,10.0,1.0,244.0,68.4,4_Morning,10.166358595194085,2.4129055612922596
1028378,4,Afternoon,385.0,1082.0,1541.0,9.0,0.0,74.0,80.6,4_Afternoon,8.317929759704251,2.2319404752361494
1028378,5,Afternoon,385.0,1082.0,1541.0,17.5,1.0,230.0,35.0,5_Afternoon,17.097966728280962,2.89579959650759
1028378,6,Morning,385.0,1082.0,1541.0,3.0,0.0,104.0,88.066,6_Morning,2.7726432532347505,1.3277758839633633
1028378,6,Afternoon,385.0,1082.0,1541.0,7.0,0.0,68.0,76.866,6_Afternoon,6.469500924214418,2.010828186231992
1028405,1,Morning,2678.0,1822.0,3554.0,1.0,0.0,39.0,16.033,1_Morning,0.5488474204171241,0.4375110545928557
1028405,1,Afternoon,2678.0,1822.0,3554.0,6.0,0.0,214.0,46.3205,1_Afternoon,3.293084522502744,1.4570054774955556
1028405,1,Evening,2678.0,1822.0,3554.0,3.5,0.0,187.0,63.105500000000006,1_Evening,1.920965971459934,1.0719143737177308
1028405,3,Morning,2678.0,1822.0,3554.0,4.666666666666667,0.0,130.33333333333334,43.14666666666667,3_Morning,2.561287961946579,1.2701222664984255
1028405,4,Morning,2678.0,1822.0,3554.0,4.5,0.0,130.0,48.335,4_Morning,2.469813391877058,1.2441008149556594
1028405,5,Morning,2678.0,1822.0,3554.0,2.0,0.0,23.0,64.533,5_Morning,1.0976948408342482,0.7408390469803148
1028405,5,Afternoon,2678.0,1822.0,3554.0,4.0,0.0,188.0,36.107,5_Afternoon,2.1953896816684964,1.161709046485665
1028405,6,Morning,2678.0,1822.0,3554.0,4.5,0.0,22.5,74.31649999999999,6_Morning,2.469813391877058,1.2441008149556594
1028560,1,Morning,822.0,1940.0,850.0,16.8,3.0,919.4,8.3484,1_Morning,10.20618556701031,2.416465908617827
1028560,1,Afternoon,822.0,1940.0,850.0,17.0,2.0,2160.0,4.9,1_Afternoon,9.793814432989691,2.378973232367154
1028560,2,Morning,822.0,1940.0,850.0,10.0,0.0,269.0,14.0,2_Morning,5.154639175257732,1.8172061348892194
1028560,3,Morning,822.0,1940.0,850.0,9.333333333333334,1.3333333333333333,747.3333333333334,5.304333333333333,3_Morning,5.498281786941581,1.871537801486965
1028560,3,Afternoon,822.0,1940.0,850.0,22.0,4.25,1329.75,8.3835,3_Afternoon,13.530927835051546,2.6762793320507843
1028560,4,Morning,822.0,1940.0,850.0,5.0,0.0,106.0,10.4,4_Morning,2.577319587628866,1.2746138014434765
1028560,5,Morning,822.0,1940.0,850.0,22.666666666666668,2.8333333333333335,1915.1666666666667,4.802333333333333,5_Morning,13.144329896907216,2.6493138297824474
1028560,5,Afternoon,822.0,1940.0,850.0,6.0,0.0,47.0,77.633,5_Afternoon,3.092783505154639,1.4092253021838075
1028560,6,Morning,822.0,1940.0,850.0,28.0,2.0,2061.0,5.333,6_Morning,15.463917525773196,2.8011711697116297
1028560,7,Morning,822.0,1940.0,850.0,6.0,0.0,388.0,6.4,7_Morning,3.092783505154639,1.4092253021838075
1028629,1,Morning,249.0,1099.0,1713.0,23.0,1.0,8.0,49.233,1_Morning,21.83803457688808,3.1284273292851443
1028629,1,Afternoon,249.0,1099.0,1713.0,36.0,0.0,254.0,25.766,1_Afternoon,32.75705186533212,3.519189339650737
1028629,2,Afternoon,249.0,1099.0,1713.0,40.666666666666664,2.6666666666666665,555.0,28.555333333333333,2_Afternoon,39.42978465271459,3.6995667572154067
1028629,2,Evening,249.0,1099.0,1713.0,35.666666666666664,1.0,159.66666666666666,30.57766666666667,2_Evening,33.36366393691234,3.5369997252178154
1028629,3,Morning,249.0,1099.0,1713.0,44.5,2.5,122.5,41.9995,3_Morning,42.766151046405824,3.7788607114533255
1028629,4,Afternoon,249.0,1099.0,1713.0,32.5,1.5,106.0,42.716,4_Afternoon,30.937215650591448,3.4637719646159972
1028629,4,Evening,249.0,1099.0,1713.0,55.0,4.0,555.0,4.3,4_Evening,53.68516833484986,4.0015925270461405
1028629,5,Morning,249.0,1099.0,1713.0,36.0,1.3333333333333333,69.66666666666667,22.45566666666667,5_Morning,33.97027600849257,3.554498443766258
1028629,5,Afternoon,249.0,1099.0,1713.0,20.0,0.0,101.0,23.833,5_Afternoon,18.198362147406733,2.9548249705725067
1028629,6,Morning,249.0,1099.0,1713.0,18.0,2.0,226.0,21.3,6_Morning,18.198362147406733,2.9548249705725067
1028629,6,Afternoon,249.0,1099.0,1713.0,51.0,5.0,759.0,22.7995,6_Afternoon,50.955414012738856,3.950385927952272
1028629,6,Evening,249.0,1099.0,1713.0,47.0,0.0,286.0,24.3,6_Evening,42.766151046405824,3.7788607114533255
1028629,7,Morning,249.0,1099.0,1713.0,19.0,0.0,191.0,33.7,7_Morning,17.2884440400364,2.906269387162131
1028629,7,Afternoon,249.0,1099.0,1713.0,20.0,0.0,80.0,35.266,7_Afternoon,18.198362147406733,2.9548249705725067
1028629,7,Evening,249.0,1099.0,1713.0,59.0,7.0,615.0,5.0,7_Evening,60.05459508644222,4.111768465315442
1028633,1,Evening,31.0,484.0,388.0,23.0,1.0,526.0,86.233,1_Evening,49.586776859504134,3.9236902152543287
1028633,3,Morning,31.0,484.0,388.0,13.0,0.0,191.0,86.206,3_Morning,26.859504132231407,3.3271741696373196
1028633,4,Afternoon,31.0,484.0,388.0,9.0,0.0,252.0,20.0,4_Afternoon,18.59504132231405,2.9752765404686645
1028633,6,Evening,31.0,484.0,388.0,39.0,0.0,3353.0,7.9,6_Evening,80.57851239669421,4.401565898821147
1028669,1,Morning,447.0,489.0,224.0,21.0,2.0,338.0,90.0,1_Morning,47.03476482617587,3.8719250159649636
1028669,3,Morning,447.0,489.0,224.0,18.0,0.0,252.0,54.3,3_Morning,36.809815950920246,3.632568750155481
1028671,1,Afternoon,679.0,1922.0,1886.0,7.0,0.0,287.0,60.713,1_Afternoon,3.6420395421436007,1.5351538261579722
1028671,1,Evening,679.0,1922.0,1886.0,12.0,1.0,58.0,20.566,1_Evening,6.76378772112383,2.0494703235012217
1028671,2,Afternoon,679.0,1922.0,1886.0,14.25,1.75,494.75,47.167500000000004,2_Afternoon,8.324661810613945,2.232662697913927
1028671,2,Evening,679.0,1922.0,1886.0,16.333333333333332,0.6666666666666666,327.0,25.615,2_Evening,8.844953173777315,2.2869589557341516
1028671,3,Morning,679.0,1922.0,1886.0,14.0,0.5,224.5,44.1605,3_Morning,7.544224765868887,2.1452555887384963
1028671,3,Afternoon,679.0,1922.0,1886.0,28.5,2.0,613.0,46.039,3_Afternoon,15.86888657648283,2.8254708941712807
1028671,3,Evening,679.0,1922.0,1886.0,6.0,2.0,69.0,31.509,3_Evening,4.162330905306972,1.6413882033307565
1028671,4,Afternoon,679.0,1922.0,1886.0,15.833333333333334,1.0,492.5,39.75683333333333,4_Afternoon,8.75823794658342,2.2781118458661123
1028671,4,Evening,679.0,1922.0,1886.0,16.5,3.5,1381.0,50.828500000000005,4_Evening,10.40582726326743,2.434124388245431
1028671,5,Afternoon,679.0,1922.0,1886.0,16.333333333333332,0.6666666666666666,523.0,49.306999999999995,5_Afternoon,8.844953173777315,2.2869589557341516
1028671,5,Evening,679.0,1922.0,1886.0,19.0,5.0,1600.0,45.232,5_Evening,12.486992715920914,2.6017257184530824
1028671,6,Morning,679.0,1922.0,1886.0,30.0,0.0,193.0,49.366,6_Morning,15.608740894901144,2.809929116712266
1028671,6,Afternoon,679.0,1922.0,1886.0,10.0,0.0,296.0,33.433,6_Afternoon,5.202913631633715,1.8250191222496341
1028689,1,Afternoon,170.0,308.0,155.0,1.0,0.0,57.0,5.0,1_Afternoon,3.246753246753247,1.4461547490435696
1028689,1,Evening,170.0,308.0,155.0,15.0,2.0,134.0,10.0,1_Evening,55.19480519480519,4.028824318371201
1028689,3,Morning,170.0,308.0,155.0,4.0,1.0,88.0,15.014,3_Morning,16.233766233766232,2.8468706124785235
1028689,4,Afternoon,170.0,308.0,155.0,4.0,0.0,43.0,5.0,4_Afternoon,12.987012987012989,2.638129255302705
1028689,4,Evening,170.0,308.0,155.0,2.0,0.0,69.0,5.0,4_Evening,6.493506493506494,2.0140368446544157
1028689,5,Morning,170.0,308.0,155.0,2.3333333333333335,0.0,60.666666666666664,8.338,5_Morning,7.575757575757576,2.1489393361767575
1028689,5,Afternoon,170.0,308.0,155.0,2.6666666666666665,0.0,75.0,6.668333333333334,5_Afternoon,8.658008658008658,2.267787483910739
1028689,5,Evening,170.0,308.0,155.0,3.3333333333333335,0.0,41.0,5.0,5_Evening,10.822510822510823,2.4700054109519116
1028689,6,Evening,170.0,308.0,155.0,7.0,0.0,157.5,5.4665,6_Evening,22.727272727272727,3.166625134524323
1028714,1,Morning,598.0,1131.0,622.0,31.0,1.0,973.0,14.721499999999999,1_Morning,28.293545534924842,3.377367202845441
1028714,1,Afternoon,598.0,1131.0,622.0,23.0,1.5,440.0,22.516,1_Afternoon,21.662245800176834,3.120700359258076
1028714,1,Evening,598.0,1131.0,622.0,15.0,0.5,408.5,38.0425,1_Evening,13.704686118479222,2.6881662265540194
1028714,2,Afternoon,598.0,1131.0,622.0,27.0,2.0,603.0,30.325,2_Afternoon,25.64102564102564,3.282452344969581
1028714,3,Morning,598.0,1131.0,622.0,12.0,3.0,280.0,26.308,3_Morning,13.262599469496022,2.6576406893616675
1028714,3,Afternoon,598.0,1131.0,622.0,25.6,1.2,935.2,41.6106,3_Afternoon,23.69584438549956,3.206634985977364
1028714,4,Morning,598.0,1131.0,622.0,23.0,2.0,374.0,50.117999999999995,4_Morning,22.104332449160037,3.140020151853777
1028714,4,Afternoon,598.0,1131.0,622.0,15.5,2.0,495.5,30.549500000000002,4_Afternoon,15.473032714412026,2.8017246629042334
1028714,4,Evening,598.0,1131.0,622.0,21.0,1.0,724.0,26.239,4_Evening,19.451812555260833,3.0180715120701804
1028714,5,Morning,598.0,1131.0,622.0,35.666666666666664,1.6666666666666667,1315.3333333333333,20.070666666666668,5_Morning,33.00913645741232,3.5266292078532437
1028714,5,Afternoon,598.0,1131.0,622.0,29.0,1.5,658.5,23.6495,5_Afternoon,26.96728558797524,3.331035455238666
1028714,6,Morning,598.0,1131.0,622.0,16.0,4.0,415.0,29.6,6_Morning,17.68346595932803,2.9276389594508068
1028714,7,Morning,598.0,1131.0,622.0,20.5,2.0,641.0,30.7785,7_Morning,19.893899204244033,3.0394572122553134
1028923,1,Morning,1072.0,968.0,321.0,6.0,0.0,238.0,36.2,1_Morning,6.198347107438017,1.9738514312557618
1028923,1,Afternoon,1072.0,968.0,321.0,6.0,0.0,212.0,23.266,1_Afternoon,6.198347107438017,1.9738514312557618
1028923,3,Evening,1072.0,968.0,321.0,22.0,1.0,477.0,48.3,3_Evening,23.7603305785124,3.209242799040369
1028923,4,Morning,1072.0,968.0,321.0,13.0,0.0,258.0,52.629,4_Morning,13.429752066115704,2.6692921908028064
1028923,4,Afternoon,1072.0,968.0,321.0,1.0,0.0,129.0,76.628,4_Afternoon,1.0330578512396695,0.7095409903356218
1028923,5,Evening,1072.0,968.0,321.0,12.0,1.0,323.0,85.62,5_Evening,13.429752066115704,2.6692921908028064
1028930,1,Afternoon,827.0,827.0,922.0,12.0,0.0,170.5,5.666,1_Afternoon,14.510278113663846,2.7415029082761593
1028930,1,Evening,827.0,827.0,922.0,24.0,2.0,330.0,5.666,1_Evening,31.43893591293833,3.479359427011886
1028930,2,Afternoon,827.0,827.0,922.0,9.0,0.0,162.0,5.666,2_Afternoon,10.882708585247885,2.4750842833387354
1028930,2,Evening,827.0,827.0,922.0,6.0,0.5,142.0,5.633,2_Evening,7.8597339782345825,2.1815167391362724
1028930,3,Afternoon,827.0,827.0,922.0,9.0,0.0,185.0,3.0,3_Afternoon,10.882708585247885,2.4750842833387354
1028930,4,Morning,827.0,827.0,922.0,8.0,1.0,141.0,5.7,4_Morning,10.882708585247885,2.4750842833387354
1028930,4,Afternoon,827.0,827.0,922.0,13.2,0.0,151.6,5.6128,4_Afternoon,15.961305925030228,2.83093462769598
1028930,5,Morning,827.0,827.0,922.0,12.0,0.0,150.0,5.666,5_Morning,14.510278113663846,2.7415029082761593
1028930,5,Afternoon,827.0,827.0,922.0,9.5,1.0,252.0,10.983,5_Afternoon,12.696493349455865,2.6171398401770225
1028930,6,Afternoon,827.0,827.0,922.0,14.333333333333334,0.0,185.66666666666666,5.666,6_Afternoon,17.331721080209594,2.9086329516178413
1028930,7,Afternoon,827.0,827.0,922.0,10.0,0.5,402.0,4.7330000000000005,7_Afternoon,12.696493349455865,2.6171398401770225
1028932,1,Afternoon,827.0,827.0,922.0,12.0,0.0,170.5,5.666,1_Afternoon,14.510278113663846,2.7415029082761593
1028932,1,Evening,827.0,827.0,922.0,24.0,2.0,330.0,5.666,1_Evening,31.43893591293833,3.479359427011886
1028932,2,Afternoon,827.0,827.0,922.0,9.0,0.0,162.0,5.666,2_Afternoon,10.882708585247885,2.4750842833387354
1028932,2,Evening,827.0,827.0,922.0,6.0,0.5,142.0,5.633,2_Evening,7.8597339782345825,2.1815167391362724
1028932,3,Afternoon,827.0,827.0,922.0,9.0,0.0,185.0,3.0,3_Afternoon,10.882708585247885,2.4750842833387354
1028932,4,Morning,827.0,827.0,922.0,8.0,1.0,141.0,5.7,4_Morning,10.882708585247885,2.4750842833387354
1028932,4,Afternoon,827.0,827.0,922.0,13.2,0.0,151.6,5.6128,4_Afternoon,15.961305925030228,2.83093462769598
1028932,5,Morning,827.0,827.0,922.0,12.0,0.0,150.0,5.666,5_Morning,14.510278113663846,2.7415029082761593
1028932,5,Afternoon,827.0,827.0,922.0,9.5,1.0,252.0,10.983,5_Afternoon,12.696493349455865,2.6171398401770225
1028932,6,Afternoon,827.0,827.0,922.0,14.333333333333334,0.0,185.66666666666666,5.666,6_Afternoon,17.331721080209594,2.9086329516178413
1028932,7,Afternoon,827.0,827.0,922.0,10.0,0.5,402.0,4.7330000000000005,7_Afternoon,12.696493349455865,2.6171398401770225
1028991,1,Morning,207.0,378.0,346.0,9.5,0.0,127.5,10.7495,1_Morning,25.13227513227513,3.263171145480982
1028991,1,Afternoon,207.0,378.0,346.0,12.666666666666666,0.0,186.66666666666666,14.332999999999998,1_Afternoon,33.50970017636684,3.5412404490503464
1028991,2,Morning,207.0,378.0,346.0,13.0,0.5,346.0,45.3995,2_Morning,35.714285714285715,3.6031659358399066
1028991,2,Afternoon,207.0,378.0,346.0,10.0,0.0,73.0,17.433,2_Afternoon,26.455026455026452,3.312549264308097
1028991,3,Morning,207.0,378.0,346.0,11.0,0.0,127.33333333333333,8.366333333333333,3_Morning,29.100529100529098,3.404542749691005
1028991,3,Afternoon,207.0,378.0,346.0,11.0,0.0,218.5,50.528999999999996,3_Afternoon,29.100529100529098,3.404542749691005
1028991,3,Evening,207.0,378.0,346.0,27.0,1.0,1003.0,58.366,3_Evening,74.07407407407408,4.318475280447671
1028991,4,Morning,207.0,378.0,346.0,13.0,0.5,1896.0,86.555,4_Morning,35.714285714285715,3.6031659358399066
1028991,4,Afternoon,207.0,378.0,346.0,7.6,0.2,492.6,38.7192,4_Afternoon,20.634920634920636,3.074308705305
1028991,5,Morning,207.0,378.0,346.0,4.5,1.0,112.5,17.433,5_Morning,14.550264550264549,2.744077651359275
1028991,5,Afternoon,207.0,378.0,346.0,24.0,0.0,390.0,29.335,5_Afternoon,63.49206349206349,4.166542169596194
1028991,6,Morning,207.0,378.0,346.0,51.0,11.0,462.0,8.533,6_Morning,164.02116402116403,5.1060737324700325
1029021,1,Morning,419.0,269.0,237.0,0.6666666666666666,0.0,3.8333333333333335,52.14383333333333,1_Morning,2.4783147459727384,1.2465479080919337
1029021,1,Afternoon,419.0,269.0,237.0,1.0,0.0,65.5,48.7235,1_Afternoon,3.717472118959108,1.5512730881125485
1029021,2,Morning,419.0,269.0,237.0,0.0,0.0,2.0,30.047,2_Morning,0.0,0.0
1029021,2,Afternoon,419.0,269.0,237.0,1.0,0.0,3.0,30.069499999999998,2_Afternoon,3.717472118959108,1.5512730881125485
1029021,3,Morning,419.0,269.0,237.0,0.8571428571428571,0.14285714285714285,5.285714285714286,41.757285714285715,3_Morning,3.717472118959108,1.5512730881125485
1029021,3,Afternoon,419.0,269.0,237.0,0.0,0.0,3.0,62.033,3_Afternoon,0.0,0.0
1029021,3,Evening,419.0,269.0,237.0,3.0,0.5,68.5,80.09899999999999,3_Evening,13.011152416356877,2.6398536136652964
1029021,4,Morning,419.0,269.0,237.0,0.0,0.0,2.6666666666666665,38.135,4_Morning,0.0,0.0
1029021,4,Afternoon,419.0,269.0,237.0,0.75,0.0,5.25,64.533,4_Afternoon,2.7881040892193307,1.3318656536208857
1029021,6,Afternoon,419.0,269.0,237.0,2.0,0.0,2.0,65.106,6_Afternoon,7.434944237918216,2.1323831051780027
1029021,7,Afternoon,419.0,269.0,237.0,0.0,0.0,4.0,33.033,7_Afternoon,0.0,0.0
1029026,1,Morning,587.0,811.0,617.0,3.0,2.0,109.0,10.4,1_Morning,6.165228113440198,1.9692398979596928
1029026,2,Morning,587.0,811.0,617.0,3.0,0.0,184.5,4.8555,2_Morning,3.6991368680641186,1.5473788467584473
1029026,2,Afternoon,587.0,811.0,617.0,3.0,2.0,207.5,12.9065,2_Afternoon,6.165228113440198,1.9692398979596928
1029026,3,Morning,587.0,811.0,617.0,3.142857142857143,1.2857142857142858,126.57142857142857,6.891857142857143,3_Morning,5.4606306147613175,1.865726931414251
1029026,3,Afternoon,587.0,811.0,617.0,3.0,2.0,381.0,18.333,3_Afternoon,6.165228113440198,1.9692398979596928
1029026,4,Morning,587.0,811.0,617.0,3.0,0.0,140.5,12.35,4_Morning,3.6991368680641186,1.5473788467584473
1029026,5,Morning,587.0,811.0,617.0,2.6,0.4,151.6,8.1998,5_Morning,3.6991368680641186,1.5473788467584473
1029026,6,Morning,587.0,811.0,617.0,3.0,0.5,209.5,59.6995,6_Morning,4.315659679408138,1.6706571206317218
1029026,6,Afternoon,587.0,811.0,617.0,3.0,0.0,129.0,21.275,6_Afternoon,3.6991368680641186,1.5473788467584473
1029044,1,Afternoon,1366.0,2416.0,2252.0,11.333333333333334,0.3333333333333333,340.3333333333333,11.319333333333333,1_Afternoon,4.828918322295806,1.7628314466639539
1029044,2,Afternoon,1366.0,2416.0,2252.0,8.75,1.5,309.0,21.9415,2_Afternoon,4.242549668874172,1.6568079580216701
1029044,3,Morning,1366.0,2416.0,2252.0,15.5,1.5,755.5,7.433,3_Morning,7.036423841059603,2.083984188351732
1029044,3,Afternoon,1366.0,2416.0,2252.0,10.0,0.0,870.5,12.504,3_Afternoon,4.13907284768212,1.6368726833682945
1029044,3,Evening,1366.0,2416.0,2252.0,7.0,1.0,446.0,8.033,3_Evening,3.3112582781456954,1.461229805393645
1029044,4,Morning,1366.0,2416.0,2252.0,14.666666666666666,1.6666666666666667,1309.3333333333333,8.717,4_Morning,6.760485651214128,2.049044916156182
1029044,4,Afternoon,1366.0,2416.0,2252.0,12.0,0.3333333333333333,419.0,45.76633333333333,4_Afternoon,5.10485651214128,1.8090846039516988
1029044,4,Evening,1366.0,2416.0,2252.0,11.0,0.0,120.0,81.366,4_Evening,4.552980132450331,1.7143347444483392
1029044,5,Evening,1366.0,2416.0,2252.0,11.0,1.0,251.0,17.485,5_Evening,4.966887417218543,1.7862254207934136
1029044,6,Afternoon,1366.0,2416.0,2252.0,6.0,1.0,157.5,44.0055,6_Afternoon,2.8973509933774837,1.3602970898854072
1029044,7,Morning,1366.0,2416.0,2252.0,8.0,3.0,1325.0,12.203,7_Morning,4.552980132450331,1.7143347444483392
1029044,7,Afternoon,1366.0,2416.0,2252.0,10.0,3.0,1417.0,8.366,7_Afternoon,5.380794701986755,1.8532926510394967
1029051,1,Evening,86.0,731.0,793.0,21.0,2.0,464.0,26.333,1_Evening,31.46374829001368,3.4801240295422398
1029051,2,Evening,86.0,731.0,793.0,21.0,0.0,176.0,10.0,2_Evening,28.727770177838575,3.392081631769958
1029051,3,Morning,86.0,731.0,793.0,12.0,0.0,150.0,14.6,3_Morning,16.415868673050614,2.8573817833118667
1029051,5,Afternoon,86.0,731.0,793.0,14.0,0.0,173.0,5.0,5_Afternoon,19.151846785225718,3.0032959360651597
1029051,6,Afternoon,86.0,731.0,793.0,16.0,0.0,238.0,15.0,6_Afternoon,21.88782489740082,3.1306051053078847
1029051,7,Morning,86.0,731.0,793.0,19.5,1.0,338.5,28.1,7_Morning,28.043775649794803,3.368804196994116
1029051,7,Afternoon,86.0,731.0,793.0,18.0,2.0,364.0,14.966,7_Afternoon,27.359781121751027,3.344971983783334
1029055,1,Afternoon,328.0,1580.0,4875.0,22.0,2.0,495.0,15.966,1_Afternoon,15.189873417721518,2.784385949111821
1029055,1,Evening,328.0,1580.0,4875.0,77.0,16.0,1899.0,76.9,1_Evening,58.86075949367089,4.092021190176855
1029055,2,Morning,328.0,1580.0,4875.0,19.5,0.5,235.5,59.783,2_Morning,12.658227848101266,2.614342112791113
1029055,2,Afternoon,328.0,1580.0,4875.0,9.0,0.0,99.0,55.062,2_Afternoon,5.69620253164557,1.9015405793912779
1029055,2,Evening,328.0,1580.0,4875.0,27.5,0.0,461.5,16.516,2_Evening,17.40506329113924,2.912625805626443
1029055,3,Morning,328.0,1580.0,4875.0,22.0,1.5,283.5,58.016,3_Morning,14.873417721518987,2.7646458687258444
1029055,3,Evening,328.0,1580.0,4875.0,67.0,12.0,833.0,89.933,3_Evening,50.0,3.9318256327243257
1029055,4,Morning,328.0,1580.0,4875.0,15.0,0.0,271.0,29.566,4_Morning,9.49367088607595,2.3507723026682736
1029055,4,Evening,328.0,1580.0,4875.0,20.0,1.0,872.0,14.666,4_Evening,13.291139240506329,2.6596397116826407
1029055,5,Morning,328.0,1580.0,4875.0,34.0,4.5,763.5,68.1665,5_Morning,24.367088607594937,3.233452609737734
1029055,6,Morning,328.0,1580.0,4875.0,34.0,9.5,1196.5,9.149999999999999,6_Morning,27.531645569620252,3.3510138421327
1029055,6,Afternoon,328.0,1580.0,4875.0,22.5,1.25,424.75,42.6245,6_Afternoon,15.031645569620254,2.7745646169747085
1029055,6,Evening,328.0,1580.0,4875.0,75.5,11.5,892.0,13.1665,6_Evening,55.063291139240505,4.026481251456176
1029055,7,Morning,328.0,1580.0,4875.0,26.0,6.0,1295.0,3.766,7_Morning,20.253164556962027,3.0565058046105196
1029055,7,Evening,328.0,1580.0,4875.0,30.0,0.0,637.0,6.333,7_Evening,18.9873417721519,2.9950991617886205
1029056,1,Afternoon,851.0,990.0,219.0,0.0,0.0,29.0,5.013,1_Afternoon,0.0,0.0
1029056,1,Evening,851.0,990.0,219.0,1.0,0.0,43.0,5.0065,1_Evening,1.0101010101010102,0.6981849745899025
1029056,2,Morning,851.0,990.0,219.0,3.0,0.0,36.0,5.0,2_Morning,3.0303030303030303,1.3938415667552735
1029056,2,Afternoon,851.0,990.0,219.0,0.3333333333333333,0.0,28.333333333333332,20.726333333333333,2_Afternoon,0.33670033670033667,0.2902041418844908
1029056,3,Afternoon,851.0,990.0,219.0,2.4,0.0,39.4,20.6776,3_Afternoon,2.4242424242424243,1.2308802572458604
1029056,3,Evening,851.0,990.0,219.0,2.0,0.0,28.0,5.0,3_Evening,2.0202020202020203,1.1053237232560966
1029056,4,Morning,851.0,990.0,219.0,7.0,0.0,28.0,78.833,4_Morning,7.070707070707071,2.088241095631685
