user_id,day_of_week_pst,categorized_created_at_pst,total_posts,followers,followings,likes_count,comments_count,video_view_count,video_duration,day_time_group,EPF,log_EPF,predicted,residuals
1018809,2,Afternoon,364.0,812.0,1100.0,16.0,1.0,164.0,59.366,2_Afternoon,20.935960591133004,3.088127326279915,2.7287992461746096,0.3593280801053056
1018809,2,Evening,364.0,812.0,1100.0,20.5,0.0,234.0,60.033,2_Evening,25.246305418719214,3.267525233178438,2.831614968593045,0.43591026458539295
1018809,3,Afternoon,364.0,812.0,1100.0,8.0,0.0,344.5,70.677,3_Afternoon,9.852216748768473,2.3843693677605557,2.742774164075303,-0.3584047963147472
1018809,3,Evening,364.0,812.0,1100.0,12.0,1.0,115.0,60.0,3_Evening,16.00985221674877,2.8337927183482052,2.8891194544085805,-0.0553267360603753
1018809,4,Afternoon,364.0,812.0,1100.0,19.333333333333332,0.3333333333333333,1134.3333333333333,51.522,4_Afternoon,24.220032840722496,3.227638632705731,2.7053386100462546,0.5223000226594765
1018809,5,Morning,364.0,812.0,1100.0,10.0,0.0,144.0,59.966,5_Morning,12.315270935960593,2.5889115672346605,2.746290695982927,-0.15737912874826643
1018809,5,Afternoon,364.0,812.0,1100.0,0.0,0.0,11.0,12.333,5_Afternoon,0.0,0.0,2.757320238792932,-2.757320238792932
1018828,1,Evening,210.0,1030.0,913.0,17.0,2.0,55.0,19.633,1_Evening,18.446601941747574,2.9676723474361824,2.851113315633185,0.1165590318029972
1018828,2,Morning,210.0,1030.0,913.0,8.0,0.5,39.5,40.2665,2_Morning,8.25242718446602,2.2248859154245664,2.675141168332358,-0.45025525290779145
1018828,2,Afternoon,210.0,1030.0,913.0,22.5,1.5,216.0,49.849500000000006,2_Afternoon,23.300970873786408,3.1905163032021386,2.7287992461746096,0.4617170570275291
1018828,2,Evening,210.0,1030.0,913.0,16.0,2.5,102.0,35.218,2_Evening,17.961165048543688,2.942392942647043,2.831614968593045,0.11077797405399803
1018828,3,Morning,210.0,1030.0,913.0,13.0,1.0,65.0,39.133,3_Morning,13.592233009708737,2.6804894015233387,2.659891507992874,0.020597893530464706
1018828,3,Afternoon,210.0,1030.0,913.0,14.0,1.5,356.5,21.5665,3_Afternoon,15.048543689320388,2.7756181095913885,2.742774164075303,0.032843945516085604
1018828,3,Evening,210.0,1030.0,913.0,15.0,2.0,213.0,30.433,3_Evening,16.50485436893204,2.8624782349736817,2.8891194544085805,-0.026641219434898833
1018828,4,Morning,210.0,1030.0,913.0,4.0,0.0,45.0,72.033,4_Morning,3.883495145631068,1.5858611818701034,2.6688402518291965,-1.082979069959093
1018828,4,Afternoon,210.0,1030.0,913.0,14.666666666666666,1.1666666666666667,120.66666666666667,38.56633333333333,4_Afternoon,15.372168284789643,2.7955828373941904,2.7053386100462546,0.0902442273479358
1018828,4,Evening,210.0,1030.0,913.0,19.0,2.0,171.0,38.483000000000004,4_Evening,20.388349514563107,3.0628463585727075,2.813323653826726,0.24952270474598137
1018828,5,Morning,210.0,1030.0,913.0,18.0,0.5,123.0,40.7495,5_Morning,17.961165048543688,2.942392942647043,2.746290695982927,0.19610224666411602
1018828,5,Evening,210.0,1030.0,913.0,16.0,1.0,68.0,22.4,5_Evening,16.50485436893204,2.8624782349736817,2.8492847143368136,0.013193520636868072
1018828,6,Afternoon,210.0,1030.0,913.0,12.666666666666666,0.6666666666666666,136.33333333333334,33.522,6_Afternoon,12.944983818770226,2.6351198607180923,2.8156116938125133,-0.18049183309442096
1018828,6,Evening,210.0,1030.0,913.0,19.0,2.0,308.0,47.366,6_Evening,20.388349514563107,3.0628463585727075,2.928781120109243,0.13406523846346463
1018828,7,Afternoon,210.0,1030.0,913.0,10.0,1.0,217.0,34.633,7_Afternoon,10.679611650485437,2.457844727745043,2.8376272243675347,-0.37978249662249164
1018828,7,Evening,210.0,1030.0,913.0,42.0,1.0,287.0,19.366,7_Evening,41.74757281553398,3.755312417526118,2.9423410239218635,0.8129713936042546
